"","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60"
"1967",3527.49,3577.09,3604.74,3859.96,4298.93,4313.46,3749.57,3167.71,2746.78,2458.41,2261.43,2131.34,2041.39,1958.42,1868.6,1764.49,1640.2,1510.09,1384.12,1269.43,1167.44,1078.36,1001.23,929.812,865.852,807.897,755.62,707.627,660.444,619.482,582.034,548.075,517.276,489.104,463.048,438.696,415.764,394.073,373.506,353.987,335.46,317.877,301.191,285.362,270.352,256.122,242.634,229.851,217.738,206.262,195.343,185.05,175.3,166.062,157.311,149.022,141.169,133.729,126.68,120.003,2156.99
"1968",3685.78,3342.05,3360.8,3386.28,3623.94,4016.59,3961.38,3329.23,2691.51,2235.71,1934.76,1741.29,1622.03,1546.04,1481.68,1414.82,1337.92,1245.62,1148.46,1053.98,967.662,890.583,823.052,764.518,710.246,661.593,617.468,577.634,541.04,505.038,473.77,445.174,419.234,395.701,374.171,354.253,335.634,318.1,301.511,285.781,270.851,256.679,243.228,230.462,218.352,206.868,195.98,185.66,175.88,166.612,157.831,149.475,141.6,134.139,127.07,120.374,114.031,108.022,102.329,96.9357,1742.35
"1969",5108.77,3492.03,3145.4,3162.67,3185.18,3395.68,3712.69,3565.69,2895.54,2264.45,1833.09,1560.2,1391.78,1291.7,1230.23,1179.71,1127.71,1067.67,995.1,918.353,843.469,774.831,713.391,659.516,612.783,569.415,530.512,495.208,463.323,434.018,405.173,380.117,357.194,336.398,317.528,300.261,284.285,269.35,255.283,241.974,229.353,217.373,206.001,195.207,184.963,175.244,166.028,157.29,149.008,141.159,133.72,126.673,119.967,113.647,107.659,101.986,96.6116,91.5207,86.6979,82.1288,1476.2
"1970",8479.42,4840.21,3302.86,2974.92,2990.91,3009.27,3197.15,3472.66,3307.5,2664.87,2071.67,1670.72,1419.16,1264.92,1173.76,1118.05,1072.4,1025.4,971.046,905.234,835.567,767.531,705.135,649.27,600.275,557.769,518.317,482.922,450.799,421.783,395.114,368.861,346.054,325.19,306.259,289.082,273.364,258.821,245.225,232.418,220.302,208.811,197.905,187.552,177.725,168.398,159.55,151.159,143.204,135.664,128.517,121.745,115.329,109.224,103.469,98.0174,92.8525,87.9597,83.3247,78.9338,1418.78
"1971",3908.47,8033.67,4577.57,3123.54,2813.06,2825.26,2832.3,2988.2,3217.19,3038.8,2432.96,1883.82,1516,1286.61,1146.57,1064.09,1013.85,972.724,930.331,881.216,821.648,758.517,696.819,640.222,589.539,545.082,506.508,470.699,438.57,409.408,383.064,358.849,335.011,314.301,295.354,278.162,262.563,248.288,235.08,222.732,211.101,200.096,189.66,179.754,170.35,161.425,152.954,144.917,137.296,130.071,123.222,116.731,110.58,104.752,99.207,93.9801,89.0283,84.3371,79.8931,75.6831,1360.36
"1972",2829.74,3703.01,7600.02,4330.36,2954.55,2658.59,2662.07,2653.27,2778.91,2971.32,2791.93,2227.91,1722.03,1384.81,1175.09,1047.31,972.176,926.489,889.098,850.508,805.733,751.351,693.674,637.293,585.563,539.232,498.587,463.318,430.574,401.192,374.522,350.429,328.28,306.476,287.532,270.201,254.475,240.204,227.146,215.063,203.767,193.127,183.059,173.512,164.45,155.847,147.681,139.932,132.579,125.607,118.997,112.731,106.793,101.166,95.8341,90.7609,85.979,81.4488,77.157,73.0913,1313.78
"1973",2849.81,2680.98,3503.16,7189.67,4096.13,2792.37,2505.13,2494.02,2467.78,2567.02,2730.56,2557.28,2037.13,1573.44,1265.13,1073.66,957.108,888.649,847.067,813.032,777.864,736.995,687.305,634.586,583.039,535.737,493.367,456.194,423.934,393.982,367.104,342.704,320.662,300.398,280.447,263.114,247.256,232.867,219.809,207.86,196.803,186.467,176.73,167.518,158.781,150.489,142.616,135.144,128.052,121.324,114.944,108.895,103.161,97.7268,92.5772,87.6983,83.0558,78.6799,74.5343,70.6068,1269.14
"1974",2885.14,2700.01,2534.77,3311.99,6796.36,3867.42,2625.36,2336.27,2302.15,2255.96,2329.44,2466.28,2304.06,1833.54,1415.89,1138.63,966.598,861.953,800.543,763.284,732.777,701.192,664.423,619.684,572.196,525.751,483.123,444.934,411.425,382.343,355.338,331.103,309.102,289.224,270.95,252.958,237.326,223.023,210.045,198.268,187.49,177.518,168.194,159.412,151.103,143.223,135.743,128.642,121.902,115.505,109.436,103.681,98.225,93.053,88.1513,83.5063,79.1054,74.9179,70.9707,67.2312,1208.47
"1975",3678.46,2733.48,2553.41,2397.08,3131.68,6419.62,3639.57,2453.2,2163.56,2113.99,2058.29,2116.69,2236.2,2087.26,1660.7,1282.6,1031.71,876.085,781.446,725.938,692.285,664.707,636.116,602.808,562.256,519.198,477.078,438.413,403.771,373.372,346.987,322.486,300.495,280.531,262.494,245.911,229.582,215.396,202.416,190.638,179.949,170.168,161.117,152.655,144.685,137.143,129.991,123.202,116.757,110.64,104.834,99.3264,94.1031,89.1508,84.4566,80.0078,75.7919,71.7976,67.9969,64.4144,1157.86
"1976",2833.03,3485.09,2587.37,2416.88,2268.7,2962.29,6060.83,3423.79,2297.33,2017.48,1964.87,1909.12,1961.06,2070.74,1932.53,1537.62,1187.64,955.43,811.389,723.802,672.438,641.298,615.772,589.302,558.459,520.901,481.019,442.001,406.184,374.093,345.931,321.487,298.788,278.415,259.918,243.207,227.843,212.715,199.571,187.545,176.632,166.729,157.667,149.281,141.441,134.056,127.068,120.442,114.152,108.18,102.512,97.133,92.0296,87.19,82.6016,78.2522,74.1302,70.224,66.5232,63.0017,1132.48
"1977",3600.17,2684.11,3297.97,2448.39,2286.84,2145.14,2794.2,5690.64,3196.08,2132.86,1865.3,1811.87,1757.98,1804.73,1905.37,1778.31,1415.12,1093.21,879.593,747.084,666.514,619.264,590.618,567.135,542.777,514.386,479.804,443.078,407.146,374.159,344.602,318.663,296.149,275.24,256.474,239.437,224.043,209.89,195.955,183.847,172.769,162.716,153.593,145.245,137.52,130.298,123.495,117.058,110.953,105.159,99.6575,94.4363,89.4808,84.7795,80.3211,76.0942,72.0875,68.2902,64.6918,61.2825,1101.3
"1978",2535.75,3410.92,2540.37,3120.78,2316.4,2162.21,2024.16,2626.59,5323.78,2976.65,1979.7,1727.63,1676.24,1625.63,1668.7,1761.9,1644.64,1308.95,1011.33,813.811,691.283,616.775,573.08,546.594,524.88,502.352,476.087,444.09,410.104,376.851,346.323,318.968,294.961,274.123,254.771,237.402,221.632,207.384,194.283,181.384,170.177,159.923,150.618,142.174,134.446,127.295,120.61,114.313,108.355,102.704,97.3402,92.2481,87.4151,82.8281,78.4763,74.3494,70.4368,66.728,63.213,59.8821,1076.15
"1979",2824.71,2402.45,3226.66,2403.07,2951.78,2189.01,2036.95,1895.55,2441.25,4913.15,2732.3,1810.98,1577.53,1529.44,1483.01,1522.46,1607.83,1501.16,1195.01,923.47,743.228,631.397,563.386,523.508,499.34,479.525,458.961,434.978,405.754,374.71,344.333,316.443,291.452,269.519,250.48,232.799,216.928,202.52,189.501,177.531,165.744,155.504,146.134,137.631,129.915,122.854,116.32,110.211,104.457,99.0125,93.849,88.9478,84.2948,79.8785,75.6869,71.7104,67.9393,64.364,60.975,57.763,1038.09
"1980",2984.51,2676.22,2273.47,3053.16,2273.4,2790.32,2064.24,1912.12,1769.27,2266.45,4542.9,2519.9,1667.91,1452.07,1407.62,1364.99,1401.51,1480.34,1382.35,1100.58,850.593,684.63,581.648,519.021,482.302,460.052,441.808,422.871,400.782,373.861,345.262,317.275,291.58,268.554,248.345,230.803,214.512,199.889,186.612,174.616,163.587,152.727,143.29,134.657,126.822,119.712,113.205,107.185,101.556,96.2533,91.2364,86.4784,81.9622,77.6746,73.6051,69.7428,66.0785,62.6036,59.3091,56.1862,1009.79
"1981",3876.42,2827.62,2532.15,2150.87,2888.06,2148.74,2630.25,1935.92,1781.79,1638.75,2089.63,4176.22,2312.87,1529.85,1331.64,1290.96,1252.06,1285.78,1358.33,1268.6,1010.14,780.76,628.459,533.952,476.48,442.786,422.371,405.631,388.252,367.977,343.264,317.009,291.316,267.725,246.584,228.03,211.924,196.965,183.539,171.349,160.334,150.207,140.235,131.571,123.644,116.45,109.921,103.947,98.4186,93.25,88.3814,83.7748,79.4059,75.2591,71.3222,67.5855,64.039,60.6745,57.4838,54.4587,978.795
"1982",5831.02,3672.64,2676.1,2396.41,2035.41,2731.32,2027.7,2471.75,1809.73,1657.44,1518.68,1931.93,3856.17,2134.49,1411.69,1228.87,1191.5,1155.78,1187.08,1254.22,1171.49,932.88,721.084,580.449,493.18,440.11,408.999,390.15,374.693,358.645,339.92,317.095,292.844,269.111,247.319,227.791,210.651,195.773,181.956,169.553,158.292,148.117,138.762,129.55,121.546,114.222,107.576,101.546,96.0265,90.9195,86.1447,81.6471,77.3915,73.3555,69.5246,65.8877,62.4358,59.1595,56.0513,53.1037,954.525
"1983",5384.4,5524.49,3476.72,2533.29,2268.38,1925.72,2579.81,1909.12,2317.89,1690.7,1544.01,1412.17,1794.69,3580.73,1981.81,1310.76,1141.13,1106.54,1073.48,1102.65,1165.1,1088.3,866.671,669.927,539.283,458.213,408.913,380.013,362.504,348.146,333.238,315.842,294.635,272.103,250.051,229.804,211.659,195.734,181.91,169.071,157.546,147.083,137.629,128.936,120.376,112.939,106.134,99.9591,94.3554,89.2271,84.4816,80.045,75.8658,71.9116,68.1614,64.6018,61.2224,58.0149,54.9706,52.0825,936.281
"1984",4021.24,5101.35,5227.27,3289.36,2396.44,2144.2,1815.56,2420.16,1779.8,2148.18,1559.93,1420.55,1297.31,1647.68,3286.99,1819.4,1203.56,1048,1016.42,986.195,1013.13,1070.61,1000.11,796.477,615.695,495.646,421.15,375.848,349.291,333.204,320.011,306.312,290.324,270.833,250.122,229.854,211.242,194.564,179.926,167.219,155.417,144.823,135.205,126.514,118.524,110.655,103.819,97.5635,91.8872,86.7359,82.0218,77.6596,73.5812,69.7396,66.1046,62.6573,59.3851,56.2786,53.3301,50.5317,908.552
"1985",3878.14,3809.85,4826.74,4945.76,3111.89,2265.4,2021.49,1702.81,2255.08,1648.23,1980.13,1433.66,1303.52,1189.66,1510.76,3014.14,1668.69,1104.09,961.566,932.745,905.135,929.947,982.774,918.109,731.211,565.266,455.065,386.679,345.093,320.716,305.949,293.839,281.263,266.585,248.689,229.674,211.063,193.974,178.659,165.218,153.55,142.713,132.986,124.154,116.174,108.836,101.611,95.3335,89.5895,84.3771,79.6469,75.318,71.3124,67.5673,64.0397,60.7018,57.5362,54.5315,51.6789,48.9714,880.698
"1986",4018.39,3674.27,3605.39,4567.49,4679.5,2942.27,2136.86,1898.24,1590.01,2094.56,1524.78,1827.16,1321.11,1200.52,1095.51,1391.3,2776.24,1537.24,1017.28,886.082,859.623,834.246,857.163,905.898,846.325,674.063,521.102,419.521,356.483,318.149,295.679,282.068,270.906,259.313,245.782,229.284,211.753,194.595,178.84,164.721,152.328,141.571,131.579,122.611,114.468,107.111,100.346,93.6843,87.8964,82.6005,77.7947,73.4336,69.4424,65.7493,62.2964,59.0439,55.9665,53.0478,50.2775,47.6475,857.146
"1987",3786.84,3807.15,3477.18,3411.83,4321.85,4424.9,2775.81,2007.15,1773.22,1477.61,1938.86,1407.9,1684.87,1217.55,1106.26,1009.57,1282.35,2559.24,1417.3,938.027,817.144,792.805,769.442,790.615,835.598,780.673,621.79,480.702,387.003,328.856,293.497,272.771,260.216,249.921,239.227,226.746,211.526,195.353,179.525,164.99,151.964,140.532,130.608,121.39,113.116,105.604,98.8164,92.5754,86.4298,81.0902,76.2043,71.7707,67.7473,64.0652,60.658,57.4725,54.4719,51.6328,48.9401,46.3843,834.732
"1988",4693.67,3587.77,3603.7,3291.3,3229.24,4088.39,4178.07,2611.63,1879.97,1653.87,1373.76,1798.94,1304.91,1560.91,1127.86,1024.84,935.388,1188.28,2371.81,1313.65,869.507,757.505,734.976,713.344,732.997,774.724,723.817,576.516,445.708,358.835,304.923,272.139,252.923,241.284,231.739,221.824,210.251,196.139,181.143,166.466,152.989,140.911,130.31,121.108,112.561,104.889,97.9232,91.6292,85.8421,80.1435,75.1923,70.6618,66.5507,62.8199,59.4056,56.2462,53.2924,50.5101,47.8774,45.3806,817.031
"1989",8137.49,4446.94,3395.29,3410.28,3114.38,3053.64,3857.12,3924.26,2439.29,1746.7,1530.51,1268.09,1658.35,1202.26,1437.96,1039.11,944.341,862.063,1095.31,2186.54,1211.18,801.748,698.514,677.773,657.852,675.999,714.501,667.567,531.724,411.085,330.965,281.244,251.008,233.286,222.551,213.748,204.604,193.93,180.914,167.083,153.545,141.114,129.974,120.196,111.708,103.825,96.7482,90.3231,84.5176,79.1797,73.9234,69.3564,65.1776,61.3856,57.9443,54.795,51.8809,49.1563,46.5899,44.1616,795.479
"1990",7817.84,7709.72,4208,3212.59,3226.36,2944.31,2879.8,3620.49,3661.8,2263.53,1614.03,1410.49,1167,1525.26,1105.64,1322.51,955.846,868.835,793.272,1008.06,2012.61,1114.93,738.083,643.08,624.012,605.694,622.421,657.888,614.686,489.612,378.533,304.76,258.978,231.138,214.82,204.937,196.831,188.411,178.582,166.597,153.861,141.395,129.948,119.689,110.685,102.869,95.609,89.0926,83.176,77.8299,72.9143,68.074,63.8684,60.0203,56.5283,53.3593,50.4593,47.7757,45.2667,42.9034,773.202
"1991",3461.85,7406.87,7297.97,3983.17,3040.66,3052.02,2780.15,2709.94,3392.35,3417.21,2105.83,1498.59,1308.18,1081.81,1413.69,1024.76,1225.85,886.056,805.464,735.467,934.658,1866.15,1033.82,684.404,596.323,578.651,561.671,577.19,610.085,570.026,454.042,351.035,282.623,240.167,214.35,199.218,190.052,182.536,174.728,165.613,154.498,142.687,131.126,120.511,110.997,102.647,95.3982,88.6657,82.6226,77.1356,72.1778,67.6192,63.1304,59.2302,55.6615,52.4231,49.4843,46.7949,44.3062,41.9794,756.839
"1992",2231.92,3279.87,7009.3,6906.07,3768.9,2875.1,2878.97,2610.64,2530.22,3150.39,3160.53,1942.57,1380.48,1204.35,995.781,1301.33,943.438,1128.74,815.983,741.858,677.459,861.003,1719.17,952.442,630.551,549.416,533.148,517.514,531.821,562.139,525.234,418.368,323.457,260.421,221.302,197.513,183.57,175.125,168.199,161.005,152.606,142.364,131.481,120.828,111.046,102.28,94.5857,87.9064,81.7027,76.1342,71.0781,66.5096,62.3091,58.1728,54.5789,51.2904,48.3064,45.5983,43.1201,40.8268,736.088
"1993",2388.75,2114.59,3103.99,6632.69,6533.26,3562.47,2711.26,2703.48,2438.71,2351.87,2916.95,2918.65,1791.06,1271.69,1108.93,916.682,1197.82,868.339,1038.85,750.982,682.748,623.465,792.356,1582.07,876.468,580.245,505.578,490.602,476.213,489.375,517.27,483.31,384.972,297.636,239.632,203.635,181.745,168.915,161.144,154.771,148.151,140.423,130.999,120.984,111.182,102.181,94.1143,87.0342,80.8882,75.1797,70.0558,65.4034,61.1996,57.3344,53.5283,50.2214,47.1955,44.4497,41.9578,39.6774,714.887
"1994",4852.5,2263.18,2001.19,2937.47,6276.37,6178.31,3361.3,2547.07,2525.9,2266.83,2177.61,2694.16,2692.22,1651.22,1172.27,1022.32,845.22,1104.63,800.911,958.315,692.843,629.944,575.278,731.151,1459.92,808.827,535.48,466.584,452.773,439.499,451.653,477.403,446.064,355.307,274.703,221.169,187.946,167.743,155.902,148.73,142.848,136.738,129.606,120.908,111.664,102.617,94.3099,86.8648,80.3301,74.6575,69.3888,64.6595,60.3655,56.4856,52.9181,49.4052,46.353,43.5602,41.0258,38.726,696.443
"1995",4972.79,4597.41,2142.3,1894.26,2780.25,5937.17,5833.73,3162.92,2386.41,2356.97,2108.67,2021.62,2498.43,2495.37,1530.23,1086.37,947.478,783.407,1023.93,742.455,888.426,642.341,584.042,533.372,677.904,1353.63,749.946,496.504,432.626,419.823,407.519,418.79,442.669,413.611,329.458,254.719,205.079,174.274,155.541,144.561,137.911,132.457,126.792,120.178,112.113,103.542,95.1531,87.4499,80.5463,74.487,69.227,64.3416,59.9563,55.9746,52.3769,49.0689,45.8116,42.9814,40.3917,38.0417,681.694
"1996",2581.83,4711.38,4352.59,2028.11,1793.12,2630.65,5609.52,5496.68,2969.94,2233.57,2200.59,1965.67,1882.91,2326.12,2323.02,1424.57,1011.43,882.183,729.475,953.508,691.429,827.401,598.235,543.951,496.769,631.392,1260.77,698.508,462.453,402.959,391.037,379.578,390.078,412.321,385.256,306.873,237.258,191.022,162.328,144.879,134.652,128.458,123.378,118.101,111.941,104.428,96.4449,88.6311,81.4559,75.0255,69.3815,64.482,59.9315,55.8468,52.138,48.7869,45.7056,42.6715,40.0353,37.6232,670.404
"1997",2367.8,2446.11,4460.81,4121.05,1920.1,1696.99,2486.34,5288.45,5165.68,2782.81,2088.14,2054.39,1833.69,1755.94,2169.11,2166.3,1328.58,943.366,822.893,680.501,889.551,645.081,771.963,558.166,507.53,463.515,589.136,1176.41,651.776,431.518,376.007,364.884,354.193,363.992,384.749,359.495,286.354,221.394,178.249,151.475,135.193,125.65,119.87,115.129,110.205,104.457,97.4464,89.9968,82.7055,76.01,70.0095,64.7429,60.171,55.9247,52.1131,48.6523,45.5252,42.6499,39.8187,37.3587,660.691
"1998",1753.5,2243.33,2316.33,4224.11,3902.22,1817.61,1604.74,2346.53,4978.68,4851.77,2609.1,1955.61,1922.86,1715.86,1643.01,2029.68,2027.2,1243.36,882.915,770.209,636.965,832.671,603.847,722.634,522.508,475.114,433.916,551.52,1101.3,610.169,403.974,352.008,341.596,331.588,340.763,360.196,336.554,268.081,207.266,166.875,141.809,126.566,117.632,112.221,107.783,103.173,97.7916,91.2287,84.2545,77.4283,71.1601,65.5425,60.6119,56.3317,52.3563,48.7879,45.548,42.6204,39.9286,37.278,653.51
"1999",10830.8,1661.32,2124.32,2193.32,3999.46,3693.55,1718.67,1514.5,2209.29,4677.02,4550.07,2444.21,1830.96,1799.84,1605.98,1537.83,1899.86,1897.65,1163.97,826.586,721.101,596.371,779.621,565.385,676.616,489.241,444.869,406.297,516.419,1031.22,571.342,378.269,329.61,319.862,310.492,319.084,337.281,315.143,251.027,194.081,156.259,132.788,118.515,110.149,105.082,100.927,96.61,91.5707,85.4253,78.8947,72.5028,66.6333,61.3731,56.7562,52.7483,49.0258,45.6844,42.6505,39.9092,37.3886,646.845
"2000",16180,10261.4,1573.39,2011.86,2077.12,3786.72,3494.38,1623.61,1428.1,2079.67,4396.84,4273.93,2294.85,1718.74,1689.45,1507.5,1443.59,1783.52,1781.53,1092.79,776.061,677.04,559.941,732.006,530.861,635.306,459.374,417.713,381.498,484.901,968.283,536.475,355.186,309.497,300.344,291.546,299.614,316.701,295.915,235.71,182.239,146.725,124.686,111.284,103.428,98.6708,94.7689,90.7156,85.9837,80.2133,74.0811,68.0792,62.5679,57.6286,53.2933,49.53,46.0346,42.8971,40.0483,37.4742,642.487
"2001",4909.34,15329.5,9720.71,1490.48,1905.82,1967.48,3585.87,3307.35,1535.73,1350,1965.05,4153.45,4036.94,2167.62,1623.56,1596.02,1424.26,1363.98,1685.26,1683.46,1032.68,733.394,639.833,529.179,691.802,501.711,600.427,434.158,394.787,360.562,458.292,915.153,507.04,335.698,292.517,283.867,275.552,283.178,299.327,279.682,222.78,172.242,138.677,117.846,105.179,97.7549,93.2582,89.5704,85.7394,81.2671,75.8132,70.0175,64.3448,59.1358,54.4674,50.37,46.8131,43.5094,40.544,37.8515,642.662
"2002",2688.46,4651.26,14520.1,9207.18,1411.67,1804.77,1862.25,3390.97,3124.01,1449.04,1272.77,1851.76,3913.29,3803.6,2042.57,1530.13,1504.41,1342.68,1285.99,1589.04,1587.46,973.84,691.639,603.425,499.082,652.472,473.197,566.312,409.496,372.365,340.086,432.27,863.194,478.255,316.642,275.913,267.754,259.912,267.105,282.339,263.808,210.136,162.467,130.806,111.158,99.2101,92.2071,87.9657,84.4871,80.8736,76.6551,71.5108,66.0439,60.6932,55.7798,51.3764,47.5115,44.1564,41.0402,38.2431,641.895
"2003",1338.2,2547.13,4406.1,13754.7,8721.75,1337.13,1708.96,1762.37,3206.78,2952.33,1368.72,1201.87,1748.43,3695,3591.72,1929,1445.19,1421.02,1268.35,1214.88,1501.24,1499.8,920.088,653.479,570.143,471.563,616.503,447.116,535.103,386.931,351.849,321.35,408.457,815.645,451.911,299.201,260.716,253.007,245.597,252.394,266.789,249.279,198.563,153.519,123.602,105.036,93.7463,87.129,83.1212,79.8343,76.4197,72.4336,67.5725,62.4068,57.3507,52.7079,48.547,44.8949,41.7246,38.7801,642.681
"2004",3378.36,1267.85,2412.92,4173.82,13029.2,8261.12,1266.18,1617.49,1667.03,3031.56,2789.82,1293.06,1135.33,1651.66,3490.72,3393.44,1822.66,1365.62,1342.86,1198.65,1148.16,1418.84,1417.51,869.624,617.647,538.889,445.717,582.718,422.617,505.786,365.734,332.575,303.748,386.084,770.97,427.16,282.814,246.437,239.15,232.146,238.572,252.178,235.627,187.689,145.112,116.833,99.2842,88.6125,82.3576,78.5692,75.4623,72.2348,68.4669,63.8721,58.9892,54.21,49.8215,45.8884,42.4364,39.4397,644.143
"2005",1632.45,3200.76,1201.05,2285.73,3953.7,12341.1,7822.9,1198.46,1530.09,1576.09,2865.04,2635.97,1221.66,1072.66,1560.59,3298.54,3206.89,1722.58,1290.72,1269.27,1133.01,1085.31,1341.21,1339.98,822.074,583.883,509.435,421.359,550.878,399.527,478.154,345.755,314.408,287.157,364.997,728.862,403.83,267.368,232.978,226.09,219.468,225.543,238.406,222.76,177.439,137.187,110.453,93.8623,83.7733,77.86,74.2786,71.3413,68.2901,64.728,60.384,55.7678,51.2497,47.1007,43.3825,40.1189,646.253
"2006",1795.85,1546.63,3032.32,1137.83,2165.39,3745.42,11689.6,7408.14,1134.58,1448.14,1491.37,2710.72,2493.88,1155.81,1014.88,1476.59,3121.12,3034.51,1630.04,1221.41,1201.14,1072.2,1027.08,1269.25,1268.1,777.982,552.569,482.116,398.765,521.34,378.106,452.518,327.218,297.552,271.762,345.429,689.788,382.181,253.035,220.488,213.969,207.703,213.452,225.626,210.818,167.927,129.833,104.532,88.8306,79.2825,73.6862,70.2968,67.5169,64.6293,61.2581,57.1471,52.7783,48.5023,44.5758,41.0569,649.577
"2007",1730.83,1701.45,1465.23,2872.7,1077.93,2051.31,3547.63,11069.5,7013.02,1073.76,1370.21,1410.94,2564.41,2359.29,1093.48,960.183,1397.07,2953.15,2871.28,1542.4,1155.76,1136.6,1014.6,971.913,1201.09,1200.01,736.211,522.903,456.234,377.359,493.355,357.81,428.229,309.655,281.582,257.176,326.889,652.766,361.669,239.454,208.655,202.486,196.556,201.996,213.517,199.504,158.915,122.865,98.922,84.0632,75.0275,69.7316,66.524,63.8934,61.1607,57.9705,54.0801,49.9458,45.8993,42.1835,653.569
"2008",58064.1,1639.84,1611.82,1388.04,2721.34,1021.06,1942.65,3358.24,10472.9,6631.63,1014.98,1294.92,1333.31,2423.34,2229.65,1033.47,907.56,1320.59,2791.64,2714.37,1458.16,1092.67,1074.57,959.253,918.907,1135.6,1134.59,696.081,494.403,431.371,356.795,466.472,338.314,404.897,292.784,266.24,243.165,309.081,617.205,341.966,226.409,197.288,191.455,185.848,190.992,201.885,188.636,150.258,116.172,93.5332,79.4838,70.9404,65.933,62.9002,60.4128,57.829,54.8126,51.1341,47.225,43.399,657.852
"2009",2365.46,55011.8,1553.5,1526.95,1314.94,2577.86,967.058,1839.3,3178.28,9907.84,6272.03,959.779,1224.41,1260.7,2291.47,2108.42,977.325,858.294,1248.95,2640.27,2567.25,1379.15,1033.48,1016.37,907.307,869.153,1074.12,1073.17,658.402,467.643,408.023,337.485,441.227,320.005,382.985,276.939,251.833,230.006,292.355,583.805,323.462,214.158,186.612,181.095,175.792,180.657,190.961,178.428,142.127,109.886,88.4719,75.1828,67.1017,62.3652,59.4965,57.1438,54.6998,51.8466,48.3671,44.6696,663.305
"2010",3749.39,2241.11,52113.3,1471.62,1446.44,1245.51,2441.13,915.319,1739.83,3004.68,9362.67,5925.48,906.669,1156.68,1191.05,2165.06,1992.28,923.562,811.13,1180.38,2495.41,2426.48,1303.56,976.852,960.702,857.621,821.566,1015.32,1014.43,622.368,442.051,385.696,319.019,417.085,302.496,362.031,261.788,238.055,217.423,276.361,551.868,305.766,202.442,176.404,171.188,166.175,170.775,180.515,168.668,134.352,103.874,83.6322,71.0701,63.431,58.9536,56.2419,54.0179,51.7075,49.0104,45.7213,669.246
"2011",7598.9,3552.29,2123.06,49367.5,1394.06,1370.11,1179.51,2310.77,865.968,1645.19,2840.15,8848.01,5599.26,856.759,1093.06,1125.62,2046.26,1883.08,872.982,766.738,1115.82,2358.98,2293.86,1232.33,923.488,908.23,810.786,776.705,959.886,959.048,588.393,417.921,364.643,301.606,394.32,285.986,342.273,247.501,225.063,205.557,261.279,521.75,289.079,191.394,166.777,161.846,157.106,161.455,170.663,159.463,127.02,98.2057,79.0681,67.1916,59.9694,55.7364,53.1726,51.0699,48.8857,46.3358,675.95
"2012",1050.68,7199.44,3365.43,2011.37,46769.8,1320.67,1297.88,1117.17,2188.27,819.924,1557.52,2688.6,8375.63,5300.32,811.029,1034.74,1065.58,1937.15,1782.7,826.456,725.881,1056.36,2233.3,2171.66,1166.69,874.299,859.855,767.604,735.339,908.765,907.973,557.058,395.665,345.224,285.544,373.322,270.757,324.046,234.321,213.078,194.61,247.365,493.966,273.685,181.202,157.895,153.227,148.74,152.857,161.575,150.971,120.256,92.9761,74.8577,63.6135,56.776,52.7683,50.3411,48.3504,46.2825,683.823
"2013",14513.6,995.45,6820.72,3188.36,1905.53,44307.7,1251.05,1229.29,1057.94,2071.9,776.223,1474.4,2545.05,7928.44,5017.42,767.759,979.556,1008.78,1833.91,1687.71,782.429,687.218,1000.11,2114.37,2056.02,1104.57,827.75,814.077,726.738,696.192,860.387,859.638,527.404,374.603,326.847,270.344,353.449,256.344,306.797,221.848,201.736,184.251,234.198,467.672,259.117,171.557,149.491,145.071,140.823,144.721,152.975,142.935,113.855,88.0271,70.8731,60.2274,53.7538,49.9595,47.6615,45.7768,691.243
"2014",2315.16,13750.7,943.088,6461.88,3020.59,1805.22,41972.3,1184.95,1164.14,1001.72,1961.55,734.833,1395.74,2409.28,7505.62,4749.94,726.845,927.372,955.052,1736.27,1597.86,740.781,650.642,946.881,2001.86,1946.62,1045.79,783.707,770.764,688.073,659.153,814.613,813.904,499.346,354.674,309.459,255.962,334.646,242.707,290.476,210.046,191.004,174.45,221.739,442.793,245.333,162.43,141.538,137.354,133.331,137.022,144.837,135.331,107.798,83.3443,67.1028,57.0235,50.8943,47.3018,45.126,697.812
"2015",5330.56,2193.46,13027.4,893.48,6121.94,2861.63,1710.11,39756.1,1122.21,1102.34,948.441,1857.11,695.691,1321.4,2280.98,7106.09,4497.19,688.18,878.054,904.272,1643.96,1512.93,701.409,616.064,896.563,1895.48,1843.18,990.228,742.068,729.813,651.516,624.133,771.335,770.664,472.818,335.832,293.019,242.364,316.868,229.813,275.044,198.887,180.857,165.182,209.959,419.27,232.3,153.801,134.019,130.057,126.248,129.743,137.143,128.142,102.072,78.9167,63.538,53.9942,48.1905,44.7889,703.47
"2016",5508.18,5050.34,2078.09,12342.1,846.472,5799.75,2710.86,1619.83,37652,1062.68,1043.76,897.985,1758.27,658.665,1251.08,2159.64,6728.17,4258.08,651.598,831.386,856.216,1556.61,1432.54,664.144,583.334,848.933,1794.79,1745.27,937.627,702.65,691.047,616.909,590.982,730.364,729.73,447.704,317.994,277.455,229.491,300.038,217.607,260.435,188.323,171.251,156.409,198.808,397.001,219.961,145.632,126.901,123.149,119.543,122.852,129.858,121.336,96.6501,74.7251,60.1632,51.1263,45.6309,708.516
